time,time_sin,time_cos,Occupancy,door_gap,window_gap,humidity,VOC_ppb,temperature_Main,temperature_FRT,temperature_FRM,temperature_FRB,temperature_FMT,temperature_FMM,temperature_FMB,temperature_FLT,temperature_FLM,temperature_FLB,temperature_BRT,temperature_BRM,temperature_BRB,temperature_BMT,temperature_BMM,temperature_BMB,temperature_BLT,temperature_BLM,temperature_BLB,temperature_WRB,temperature_WMB,temperature_WLB,temperature_WLF,temperature_DoorRT,temperature_BTable,temperature_PRUR,temperature_PRUL,temperature_PRDR,temperature_PRDL,temperature_PLDR,temperature_PLDL,temperature_Out,light_BLM,light_BLB,light_WRB,light_WMB,light_WLB,light_WLF,light_DoorRT,light_BTable,light_PRUR,light_PRUL,light_PRDR,light_PRDL,light_PLDR,light_PLDL,light_Out,outdoor_temperature,outdoor_humidity,outdoor_windgust,outdoor_windspeed,outdoor_winddir,outdoor_sealevelpressure,outdoor_dew,outdoor_cloudcover,outdoor_solarradiation,outdoor_solarenergy
2023/7/4 04:58,0.963630453,0.267238376,0,0,0.7,42,142,21.97,24.01493565,21.42845068,23.97842558,21.797433,23.04030928,21.39699837,20.98125,20.87555812,21.75478322,23.44580085,20.35326526,19.98744417,18.70552887,21.35009763,21.75814474,18.36433927,9.937744125,20.4409722,19.30249988,19.20607846,19.46611549,20.36757041,22.93550153,21.66859014,21.68574618,22.39552849,20.70185797,22.70749076,21.32488561,22.65984508,21.1893901,255,0,28.48,19.09756098,15.44186047,255,255,255,0,0,0,0,0,255,0,13,76.85,16.8,14.8,236,1012,9,44.1,0,0
2023/7/4 04:59,0.964787324,0.263031214,0,0,0.6,42,142,21.97,24.00595543,21.42615338,23.96286053,21.78031988,23.08255486,21.4457032,20.98625004,20.8949998,21.71934912,23.49096656,20.34798175,20.0863283,18.67415363,21.31805074,21.74779226,18.36657111,6.071428571,20.43052457,19.315918,19.15600606,19.47123564,20.39814819,22.93183595,21.65947696,21.73377408,22.3451173,20.65047552,22.71668188,21.32519538,22.60133273,21.151123,255,0,29,19.75,16,255,255,255,0,0,0,0,0,255,0,13,76.85,16.8,14.8,236,1012,9,44.1,0,0
2023/7/4 05:00,0.965925826,0.258819045,0,0,0.6,42,142,21.97,24.02003734,21.41238849,23.95310502,21.75935526,23.0745679,21.46373053,20.97911469,20.87846424,21.70988441,23.51460541,20.35263094,20.0678281,18.68804253,21.32180193,21.72468376,18.35579684,8.257206257,20.43560709,19.34299044,19.18169504,19.48394869,20.3779539,22.94503861,21.68243975,21.70912622,22.32903653,20.67990685,22.68593525,21.36106782,22.5859027,21.14487071,255,0,29,19.5,15.93333333,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:01,0.967045939,0.254601948,0,0,0.6,42,129,21.95,24.03411925,21.3986236,23.94334951,21.73839065,23.06658095,21.48175786,20.97197935,20.86192867,21.7004197,23.53824426,20.35728012,20.0493279,18.70193144,21.32555312,21.70157525,18.34502258,10.44298394,20.4406896,19.37006289,19.20738402,19.49666175,20.35775962,22.95824127,21.70540254,21.68447836,22.31295577,20.70933817,22.65518863,21.39694026,22.57047267,21.13861843,255,0,29,19.25,15.86666667,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:02,0.96814764,0.250380004,0,0,0.5,42,129,21.95,24.04820117,21.38485871,23.933594,21.71742603,23.058594,21.49978519,20.964844,20.84539311,21.690955,23.56188311,20.36192931,20.0308277,18.71582034,21.32930431,21.67846675,18.33424832,12.62876163,20.44577212,19.39713533,19.233073,19.5093748,20.33756533,22.97144393,21.72836533,21.6598305,22.296875,20.7387695,22.624442,21.4328127,22.55504264,21.13236614,255,0,29,19,15.8,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:03,0.96923091,0.246153293,0,0,1.6,42,129,21.95,24.06228308,21.37109383,23.94320902,21.69646141,23.02937831,21.51781252,20.9773437,20.82885754,21.68149029,23.56534088,20.32884253,20.06371533,18.70816221,21.34960937,21.67059796,18.33075582,12.16562507,20.47046505,19.44296864,19.18931688,19.49461833,20.31570312,22.955487,21.72033349,21.66314335,22.30405748,20.73991935,22.67173024,21.39236107,22.60280984,21.12226563,255,0,28.68,19.18604651,15.8,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:04,0.970295726,0.241921896,0,0,0.6,42,129,21.95,23.98379641,21.35715541,23.92977433,21.67816833,22.9711806,21.49218773,20.967112,20.83062498,21.73347844,23.52029548,20.29672182,20.04315937,18.72345527,21.35996085,21.6896391,18.33705384,9.076472385,20.48090269,19.39955371,19.16831593,19.489763,20.32190688,22.94495074,21.6785938,21.75875538,22.35653418,20.75585929,22.68852795,21.36465373,22.59071688,21.10461434,255,0,29,19.71111111,15.93103448,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:05,0.97134207,0.237685892,0,0,0.716666667,42,129,21.95,24.01218748,21.35145403,23.93821016,21.69499992,22.93923611,21.49511725,20.94292533,20.889076,21.70235468,23.50152449,20.29022609,20.0166903,18.7700522,21.35759939,21.68448141,18.31368114,10.70820313,20.47716323,19.31966146,19.20342554,19.4796876,20.34838277,22.91569751,21.66832398,21.73778038,22.37047713,20.69509547,22.657197,21.32555045,22.60136071,21.12977436,255,0,29.66666667,20.30769231,16.2,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:06,0.97236992,0.233445364,0,0,1.533333333,43,112,21.95,23.99977666,21.36374636,23.96085069,21.75628391,22.98670217,21.48336694,20.95543978,20.84675041,21.68139639,23.51778366,20.30659317,20.00499644,18.75737842,21.34344163,21.65255486,18.30910768,13.21143831,20.48958325,19.29817706,19.20807917,19.44565712,20.38289562,22.88255217,21.62662153,21.72236335,22.36297308,20.66584574,22.6186967,21.36738779,22.61502832,21.1457033,255,0,31,20.95121951,17.05882353,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:07,0.973379258,0.229200391,0,0,0.8,43,112,21.95,24.02646171,21.38830232,23.90831797,21.80003719,23.04905797,21.51454,21.00125561,20.83086989,21.6794123,23.51753818,20.27879894,20.05137563,18.7574055,21.34279722,21.62866696,18.310454,11.56640632,20.49187492,19.30016442,19.20610112,19.4018997,20.38214556,22.88589027,21.63361155,21.69903705,22.36753215,20.65416658,22.63121445,21.42299095,22.63557312,21.15615919,255,0,31.26315789,21,16.70454545,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:08,0.974370065,0.224951054,0,0,1.7,43,112,21.95,24.053711,21.4370777,23.9064941,21.84616819,23.05957033,21.54557285,20.982143,20.83496089,21.72093766,23.49144352,20.27919925,19.99369003,18.75236439,21.36028342,21.64698414,18.30529513,9.958072933,20.44583311,19.25976564,19.25863489,19.40478523,20.3313368,22.91778279,21.70294741,21.81163194,22.34689395,20.6596798,22.63217658,21.41992186,22.5520513,21.14282215,255,0,30.09090909,20.36842105,16.0625,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:09,0.975342321,0.220697435,0,0,1.266666667,43,112,21.95,24.09868416,21.44776516,23.91555847,21.75058585,23.09644707,21.45063927,20.98843146,20.80601055,21.69819567,23.44999989,20.27691902,20.00353412,18.74892593,21.38281241,21.6533802,18.29248038,9.439912735,20.45732425,19.31770829,19.20209705,19.42747057,20.29751269,22.914757,21.68694194,21.76244551,22.33974832,20.68378925,22.62223712,21.44949781,22.63965338,21.15221761,255,0,29.08333333,20,15.81081081,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:10,0.976296007,0.216439614,0,0,0.533333333,43,112,21.95,24.01562489,21.43333334,23.86699411,21.77201727,23.07571019,21.58880213,20.95625015,20.81706611,21.66503912,23.44522027,20.30509088,20.00353775,18.73259645,21.37239576,21.65658425,18.28749983,9.282269043,20.46720808,19.32265627,19.18817928,19.43424472,20.25687848,22.91329341,21.69500418,21.74587863,22.35721253,20.7086509,22.65652467,21.36554102,22.67344724,21.15280315,255,0,28,19.39130435,15.11111111,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:11,0.977231106,0.212177672,0,0,0.633333333,43,103,21.93,24.00146491,21.39535988,23.83832467,21.8804688,23.12027158,21.55549566,21.00607641,20.82682294,21.64930565,23.37332586,20.30065112,20.01943103,18.74454937,21.36791426,21.63504457,18.27597675,7.791406267,20.43451905,19.37630217,19.19194247,19.44858524,20.23495677,22.931301,21.71431584,21.77364868,22.33521077,20.73554685,22.65781256,21.33155473,22.63390701,21.14041945,255,0,27.55555556,19.01960784,15,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:12,0.978147601,0.207911691,0,0,1.733333333,43,103,21.93,23.98355261,21.41216208,23.83968764,21.7879465,23.09800082,21.53355836,21.03380415,20.80440439,21.64118304,23.36504276,20.32949952,20.04076089,18.78217526,21.3683713,21.65489785,18.28083447,10.35613846,20.40584944,19.337466,19.15703131,19.44862417,20.23380329,22.95902604,21.68287418,21.75142912,22.36391709,20.72204588,22.61064679,21.31891028,22.62075575,21.19281683,255,0,27.52173913,19,15,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:13,0.979045472,0.203641751,0,0,0.833333333,43,103,21.93,23.97869318,21.40691969,23.863015,21.71289081,23.04927895,21.46784858,21.05375748,20.83984374,21.62080233,23.41058233,20.29496345,20.07907987,18.80414251,21.34905844,21.65443636,18.28009595,9.174514405,20.34386494,19.33500743,19.14055398,19.4362795,20.23581426,22.96267356,21.6768713,21.80930397,22.3769076,20.74835532,22.61642786,21.30602146,22.59429581,21.1976273,255,0,28.95238095,19.76363636,15.5,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:14,0.979924705,0.199367934,0,0,0.633333333,43,103,21.93,23.978841,21.3939987,23.83088805,21.69029,23.04744947,21.50781244,21.00944008,20.85465246,21.69884317,23.49265076,20.30355913,20.03779285,18.82051287,21.30485362,21.6349284,18.26475694,11.91467281,20.34741694,19.32319079,19.14770496,19.43639838,20.27177521,22.93474793,21.69940929,21.75703127,22.33543669,20.61207941,22.5930708,21.30669064,22.61756274,21.23954805,255,0,29.94736842,20.75,16.23076923,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:15,0.98078528,0.195090322,0,0,1.36,43,103,21.93,23.9611072,21.42515129,23.80039072,21.69050492,23.07202138,21.54871329,20.98813104,20.82846969,21.6697789,23.45394739,20.3299108,20.02381851,18.85280561,21.31040741,21.67357019,18.25570877,10.0814453,20.37862044,19.32480465,19.15932755,19.44075517,20.28055573,22.90345984,21.67299107,21.70217462,22.32207023,20.52984774,22.58408198,21.30823037,22.61499484,21.26728227,255,0,32.6,22.36363636,17.63888889,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:16,0.981627183,0.190808995,0,0,0.966666667,43,105,21.93,24.01757817,21.40914712,23.79467785,21.64546133,23.09524587,21.4212891,20.94039521,20.81157982,21.64025655,23.47854566,20.31429465,20.01927926,18.873233,21.30267941,21.63974948,18.25047829,9.171610169,20.37918529,19.3070568,19.15635021,19.41317211,20.25358735,22.9284079,21.64257803,21.6904688,22.34505196,20.55627759,22.58762678,21.31840936,22.58074703,21.26294185,255,0,35.2295082,24.15384615,19,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:17,0.982450398,0.186524036,0,0,1.266666667,43,105,21.93,24.00891113,21.43782547,23.8015624,21.71826171,23.1263021,21.50439463,20.96699215,20.75721815,21.66780243,23.50733908,20.33329811,20.00781259,18.87595005,21.29360467,21.61946625,18.25,12.4635099,20.40167693,19.30944291,19.13038189,19.40294472,20.25564211,22.96267372,21.67310274,21.77724359,22.35318217,20.53906239,22.59342467,21.33593743,22.57889875,21.25280778,255,0,37.04347826,25.37777778,20.02564103,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:18,0.983254908,0.182235525,0,0,0.966666667,43,105,21.93,24.0475261,21.40470584,23.79386404,21.68437508,23.09498849,21.45618204,20.94029024,20.76877728,21.66540166,23.46838143,20.33639715,20.14697273,18.85114024,21.274665,21.62275972,18.25,11.177426,20.39767546,19.30717336,19.1538461,19.39616649,20.26024302,22.93066425,21.67401713,21.70236283,22.33085035,20.5848473,22.54441546,21.3280402,22.60239807,21.23669751,255,0,38.5,26.56410256,21.20930233,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:19,0.984040698,0.177943545,0,0,1,43,105,21.93,24.00544512,21.39653716,23.77484366,21.82335067,23.02432525,21.40219915,20.93867175,20.77270517,21.65779435,23.4619738,20.34689405,20.05935802,18.84347093,21.26227666,21.63375942,18.25,10.64075527,20.40337765,19.28571433,19.15646108,19.43246516,20.24951173,22.88841714,21.67279421,21.64463692,22.30623172,20.54799105,22.52535531,21.31399359,22.61889066,21.19317023,255,0,40.9047619,28.18918919,22.62222222,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:20,0.984807753,0.173648178,0,0,0.84,43,105,21.93,23.96784854,21.39220619,23.77543215,21.85379471,22.99911207,21.50015023,20.92548069,20.77768053,21.63847648,23.47730645,20.33169649,20.08039614,18.81594661,21.24656252,21.64400542,18.25,9.657031257,20.39952264,19.2520312,19.14286898,19.43469541,20.28173833,22.885498,21.65799763,21.71477144,22.26116076,20.46792763,22.56538317,21.32080078,22.59973261,21.18860182,255,0,43.76,30,24.66666667,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:21,0.985556059,0.169349504,0,0,0.933333333,43,97,21.92,23.91181342,21.41742619,23.81399604,21.796317,22.97578125,21.50359376,20.93452371,20.80590433,21.66796869,23.48429365,20.35106551,20.01356347,18.803968,21.26323339,21.63910054,18.24894432,12.16001679,20.36579243,19.27821167,19.18522128,19.39854606,20.33976394,22.92525341,21.65658236,21.68398433,22.25227861,20.46785494,22.60964753,21.35596946,22.64757736,21.19228839,255,0,48.16666667,32.38888889,27.38888889,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:22,0.986285602,0.165047606,0,0,1,43,97,21.92,24.00209583,21.41279557,23.80305994,21.75410165,22.97248637,21.50078116,20.94140635,20.82247347,21.67578133,23.47122133,20.34632232,20.0233595,18.80432119,21.29169915,21.66008993,18.246094,12.70924832,20.34415072,19.2982421,19.20312513,19.41100097,20.33633826,22.89983964,21.63962351,21.69975748,22.23988965,20.46798563,22.60348007,21.34678822,22.66268056,21.26419585,255,0,52.4,35.61538462,29.94594595,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:23,0.986996367,0.160742566,0,0,1.15,43,97,21.92,24.05044634,21.3898437,23.85894873,21.76494565,23.02352424,21.46691188,20.9220701,20.81370907,21.64550784,23.41709184,20.33154302,20.06955022,18.81122298,21.29821129,21.66723625,18.24899846,12.32226563,20.38641026,19.28607529,19.1632812,19.42896789,20.3328487,22.86160729,21.64062497,21.64671144,22.271854,20.44376807,22.62109391,21.28459834,22.66078865,21.25632445,255,0,55.64705882,37.9,31.65789474,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:24,0.987688341,0.156434465,0,0,0.85,43,97,21.92,24.04170855,21.40539256,23.85494798,21.72912186,23.03085129,21.44828136,20.91875,20.79823033,21.60018379,23.47303737,20.35213889,20.0954862,18.78678394,21.31822922,21.62063974,18.25,12.53175082,20.44888389,19.29394529,19.11796874,19.41637075,20.313886,22.87319146,21.6598632,21.70912727,22.24773863,20.4431641,22.563447,21.24704384,22.63206937,21.24644884,255,0,58.375,39.44,32.97727273,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:25,0.98836151,0.152123386,0,0,1.054545455,43,97,21.92,23.97317037,21.41711943,23.87336194,21.68643445,22.95797824,21.49894838,20.96608668,20.74072256,21.58743977,23.50781259,20.37951393,20.15497445,18.79858396,21.29060698,21.64852837,18.25,13.37790183,20.4280008,19.27035358,19.13100954,19.44132471,20.30797255,22.89012423,21.63365703,21.67426661,22.29147279,20.42107591,22.60063224,21.2698243,22.62562429,21.24804692,255,0,60.47368421,40.51282051,33.95833333,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:26,0.989015863,0.147809411,0,0,1.033333333,43,97,21.9,23.95838657,21.37162661,23.87899107,21.71093755,22.97082278,21.45898427,20.97187496,20.76981553,21.60259647,23.50133173,20.34084319,20.1963705,18.77487687,21.2630913,21.68933355,18.25,9.668976839,20.43219174,19.33469464,19.1633789,19.44042959,20.2976889,22.87252617,21.64257807,21.6778706,22.2850585,20.42471591,22.58727141,21.25789931,22.55211757,21.25433074,255,0,61,41.175,34.38636364,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:27,0.989651387,0.143492622,0,0,1.117647059,43,97,21.9,23.97833085,21.37277484,23.86299076,21.74049147,22.97877882,21.57994277,20.97673807,20.81515629,21.59784222,23.50219265,20.33486594,20.14406344,18.78915768,21.21518007,21.69967237,18.246094,9.899082569,20.41817415,19.2804543,19.17537167,19.43612451,20.31400234,22.8662299,21.6885475,21.79362728,22.3015137,20.39395682,22.60350404,21.23096054,22.5408376,21.26028376,255,0,61.16666667,41.8852459,35,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:28,0.990268069,0.139173101,0,0,1.04,43,97,21.9,23.98022947,21.36344071,23.85513632,21.58909976,22.98039477,21.53215138,20.94957382,20.73836998,21.55745452,23.44035815,20.34556679,20.06938734,18.81858647,21.22292259,21.68172541,18.2453128,9.50013469,20.44182843,19.25822358,19.18554684,19.43411451,20.389602,22.85164927,21.7669271,21.71640631,22.25328966,20.40115014,22.61256365,21.21751141,22.57164589,21.25673835,255,0,61,41.46875,34.46666667,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:29,0.990865897,0.13485093,0,0,0.933333333,43,97,21.9,23.96104917,21.3824218,23.87065285,21.66155143,22.99003908,21.50276696,20.96110722,20.75065122,21.5813368,23.43664062,20.3634627,20.07991069,18.82552073,21.23258463,21.63544928,18.246094,9.444335944,20.44230762,19.25252759,19.16533215,19.44900578,20.408017,22.88816963,21.73037569,21.662787,22.25840433,20.42978772,22.62927833,21.25538411,22.62413193,21.2234873,255,0,60.47058824,41,33.89090909,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:30,0.991444861,0.130526192,0,0,0.966666667,43,97,21.9,23.97831,21.3726563,23.87179138,21.57031244,22.9526367,21.50274896,20.94746095,20.7774162,21.58845478,23.49637271,20.3760231,20.08540486,18.82601562,21.2578956,21.64040792,18.24889613,9.923698,20.47414991,19.26171881,19.16187117,19.42802536,20.43718332,22.89607009,21.71264031,21.6740961,22.25634763,20.48632806,22.59691909,21.24052735,22.56945688,21.23214294,255,0,60,40.65853659,33,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:31,0.99200495,0.126198969,0,0,0.9,43,93,21.9,23.98025318,21.36982214,23.92087344,21.64288642,22.96466914,21.50117664,20.94328869,20.76885515,21.59237601,23.4495082,20.35928405,20.13934618,18.81662423,21.26313925,21.59418409,18.25051395,8.648148148,20.4884718,19.25935014,19.15973403,19.3806734,20.41212232,22.85388853,21.65218088,21.64723365,22.27744138,20.50312494,22.62961464,21.21643444,22.57157942,21.20847045,255,0,59.16666667,40.02702703,32.73809524,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:32,0.992546152,0.121869343,0,0,0.853333333,43,93,21.9,24.02752976,21.35946577,23.93216633,21.62304693,22.94934471,21.55161836,20.93229167,20.797309,21.61281626,23.47631319,20.35294109,20.10929189,18.78658554,21.26012073,21.60818607,18.25048825,10.59585338,20.47021473,19.27524031,19.15489139,19.3274739,20.36050571,22.88144533,21.62576592,21.65461477,22.29917285,20.46847747,22.62917255,21.23012409,22.51373108,21.18413248,255,0,58.30769231,39.84782609,32,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:33,0.993068457,0.117537397,0,0,0.75,43,93,21.9,23.98073817,21.35747465,23.93478722,21.68379921,22.97511885,21.58088241,20.96272796,20.80870876,21.62954398,23.48517212,20.3677693,20.12230891,18.78527461,21.26729906,21.60096152,18.2468207,12.07823663,20.41429224,19.32624988,19.15177413,19.34438913,20.35416655,22.89802621,21.63397606,21.67247597,22.29512753,20.43697203,22.56961813,21.25598937,22.52000146,21.21032728,255,0,58.16,39.66666667,32.01818182,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:34,0.993571856,0.113203214,0,0,0.746666667,43,93,21.9,24.02292155,21.35330989,23.9079483,21.63589637,22.9537109,21.55180916,20.91735844,20.7935517,21.61870661,23.43232198,20.31835943,20.19190708,18.79394533,21.2341451,21.61223502,18.246094,8.977391091,20.35587558,19.31538713,19.12931304,19.38206121,20.36514559,22.91450891,21.66615844,21.63764883,22.25806715,20.46816403,22.60616979,21.27333468,22.57906975,21.19413144,255,0,58,39.35416667,32,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:35,0.994056338,0.108866875,0,0,1.066666667,43,93,21.9,24.00087696,21.36596694,23.9187794,21.6009766,22.90625008,21.57975258,20.96149538,20.77664406,21.60627934,23.3850038,20.31989683,20.16033377,18.82915318,21.24338946,21.6500651,18.24794935,11.92810063,20.30450998,19.37982541,19.16093753,19.36076995,20.37660847,22.90505422,21.68834457,21.693109,22.23391,20.51743857,22.56971815,21.30859388,22.52307021,21.21866331,255,0,58.52941176,39.46666667,32.02380952,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:36,0.994521895,0.104528463,0,0,0.9,44,93,21.9,23.96516043,21.32812493,23.93003476,21.67792975,22.85610849,21.58389143,21.02508221,20.77800265,21.583718,23.39915822,20.292025,20.13840555,18.82781542,21.27964152,21.6039192,18.24463576,9.022662229,20.32123301,19.36713819,19.1653173,19.36011205,20.37244902,22.91010768,21.68660999,21.76992625,22.21951681,20.48003193,22.60530243,21.28728685,22.54596368,21.21312041,255,0,59.25,40.21428571,33.05,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:37,0.994968518,0.100188062,0,0,0.95,44,93,21.9,24.01832926,21.33192444,23.92528248,21.6519097,22.87441036,21.63095243,20.94932431,20.73894066,21.54927193,23.3858419,20.30252693,20.09311654,18.80355426,21.30891917,21.63890314,18.24458368,11.49469056,20.38537883,19.36634031,19.16711127,19.35318816,20.39835619,22.89518233,21.62377817,21.74028441,22.25989081,20.44953549,22.6272768,21.28857408,22.56177451,21.21633724,255,0,61.47619048,42.09756098,34.63414634,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:38,0.995396198,0.095845753,0,0,0.777777778,44,93,21.9,24.02070303,21.34554305,23.96223964,21.57546164,22.86547244,21.53057659,20.96200277,20.76692704,21.59624547,23.34125008,20.32463443,20.15779189,18.80302725,21.32862579,21.67174041,18.24532978,11.70970397,20.36247982,19.36101963,19.1552952,19.33637151,20.39291778,22.88240848,21.62890619,21.71294072,22.26091471,20.38481574,22.5986536,21.32354911,22.5522461,21.24580444,255,0,64.68421053,45.08888889,37.71111111,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:39,0.995804928,0.091501619,0,0,0.755555556,44,93,21.9,23.99553578,21.36104913,23.96865471,21.58515633,22.85922176,21.51222826,20.97050103,20.75207263,21.59179696,23.35616318,20.31156998,20.15488285,18.80712875,21.27304695,21.67782746,18.24657229,11.24207265,20.35317079,19.34643563,19.18550853,19.34077388,20.34364979,22.88322371,21.58896822,21.65640037,22.24245402,20.34436031,22.65625006,21.3143554,22.50760792,21.28281254,255,0,69.8125,49.82352941,42.88095238,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:40,0.996194698,0.087155743,0,0,0.8,44,93,21.9,23.98060582,21.33493459,23.95690117,21.64272838,22.85504265,21.52097042,20.95929279,20.78286973,21.63567711,23.4347747,20.3375,20.08425075,18.77534913,21.24372942,21.67936871,18.25,10.23437503,20.31763974,19.38807092,19.12890634,19.33617678,20.35190706,22.88214571,21.61334643,21.70339753,22.21911335,20.32005196,22.62623358,21.30755224,22.46955312,21.24813995,255,0,76.88461538,56.62857143,48.40816327,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:41,0.996565502,0.082808208,0,0,0.866666667,44,93,21.9,24.0384909,21.31629124,23.96161689,21.64407182,22.79516606,21.43815117,20.99066839,20.73662409,21.67033618,23.47902958,20.37413203,20.12741812,18.8026368,21.25686224,21.67687119,18.2445316,7.072753917,20.28689242,19.41611837,19.15933384,19.32304685,20.34724497,22.85341276,21.59717983,21.70209103,22.19721276,20.34731159,22.60875824,21.28423709,22.46982836,21.25942088,255,0,82.78947368,60.84210526,52.925,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
2023/7/4 05:42,0.996917334,0.078459096,0,0,0.9,44,93,21.9,24.09361531,21.35500935,23.96273241,21.603338,22.79940262,21.51171885,21.02617185,20.73400298,21.6896307,23.46560593,20.38497111,20.1729493,18.8095705,21.25322248,21.67276777,18.246094,11.15498618,20.30783422,19.4521484,19.20861803,19.32321429,20.35286462,22.81250012,21.62544623,21.76486283,22.22863059,20.32144318,22.5606445,21.25727359,22.51674411,21.27048141,255,0,84.6,61,54.51428571,255,255,255,0,0,0,0,0,255,0,12.8,81.1,14.3,15.2,234,1011.8,9.7,44.1,0,0
